!Num,...Nombre...,#Uni,Tipo,.PotIns,.GerMin,.GerMax,..Teif.,..Ih...,.CVaria,.MR.,Comb,...G1..,.CEsp.1,...G2..,.CEsp.2,...G3..,.CEsp.3,NAdF,...1,...2,...3,ComT,CTransp,StartUp,sfal,NGas,NuCC,..NombreCC..,CoefE.
224.0000,Alman,1,0,34.5000,0,34.5000,0.06278538812785388,0.06278538812785388,0,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225.0000,ThalIndus,1,0,20.0000,0,20.0000,0.06278538812785388,0.06278538812785388,0,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226.0000,RaniPur,1,0,60.0000,0,60.0000,0.06278538812785388,0.06278538812785388,0,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227.0000,Digri Gen,1,0,25.0000,0,25.0000,0.06278538812785388,0.06278538812785388,0,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228.0000,Popular,1,0,30.0000,0,30.0000,0.06278538812785388,0.06278538812785388,0,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229.0000,Darya khan,1,0,40.0000,0,40.0000,0.06278538812785388,0.06278538812785388,0,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230.0000,Almaghni,1,0,40.0000,0,40.0000,0.06278538812785388,0.06278538812785388,0,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231.0000,RLNG Trimun,1,0,1242.7000,0,1242.7000,0.06278538812785388,0.06278538812785388,0,0,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.0000,HamzaSMill,1,0,45.0000,0,45.0000,0.06278538812785388,0.06278538812785388,0,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.0000,RYKEnergy,1,0,25.0000,0,25.0000,0.06278538812785388,0.06278538812785388,0,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243.0000,TwoStarInd,1,0,49.0000,0,49.0000,0.06278538812785388,0.06278538812785388,0,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247.0000,HAMZA_SUG,1,0,13.6900,0,13.6900,0.06278538812785388,0.06278538812785388,177.4630915445723,1,7,100,0.002016700771660604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248.0000,ALMOIZ,1,0,20.6500,0,20.6500,0.06278538812785388,0.06278538812785388,177.4630915445723,1,7,100,0.002016700771660604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249.0000,CHANNAR,1,0,20.7800,0,20.7800,0.06278538812785388,0.06278538812785388,186.1065228274274,1,7,100,0.002016700771660604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250.0000,ETIHAD,1,0,,0,,0.06278538812785388,0.06278538812785388,0,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
