!Num,...Nombre...,#Uni,Tipo,.PotIns,.GerMin,.GerMax,..Teif.,..Ih...,.CVaria,.MR.,Comb,...G1..,.CEsp.1,...G2..,.CEsp.2,...G3..,.CEsp.3,NAdF,...1,...2,...3,ComT,CTransp,StartUp,sfal,NGas,NuCC,..NombreCC..,CoefE.
100.0000,NURIABADPHSD,1,0,0.0000,0,0.0000,0.06278538812785388,0.06278538812785388,194.35714285714283,0,6,100,0.1738153868791303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
154.0000,SPS_FSD_B5,1,0,,0,,0.06278538812785388,0.06278538812785388,30.355970714466043,0,1,100,0.015155126396137565,0,0,0,0,1,155.0000,0,0,0,0,0,0,0,0,0,1
155.0000,G3SPSFsdFOB5,1,0,,0,,0.06278538812785388,0.06278538812785388,30.355970714466043,0,5,100,0.0003536666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
186.0000,HUB_THR_B2,1,1,300.3000,0,300.3000,0.06278538812785388,0.06278538812785388,0,0,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
188.0000,KHI_COSTL,1,1,2200.0000,0,2200.0000,0.06278538812785388,0.06278538812785388,0,1,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
195.0000,CHASHNUPP_5,1,1,1100.0000,0,1100.0000,0.06278538812785388,0.06278538812785388,0,1,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
252.0000,SHAHTAJ,1,1,32.0000,0,32.0000,0.06278538812785388,0.06278538812785388,0,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
253.0000,HUNZA,1,1,50.0000,0,50.0000,0.06278538812785388,0.06278538812785388,0,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
254.0000,Sheikho,1,1,30.0000,0,30.0000,0.06278538812785388,0.06278538812785388,0,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
255.0000,Indus,1,1,31.0000,0,31.0000,0.06278538812785388,0.06278538812785388,0,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
256.0000,Faran,1,1,27.0000,0,27.0000,0.06278538812785388,0.06278538812785388,0,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
258.0000,Itefaq,1,1,31.0000,0,31.0000,0.06278538812785388,0.06278538812785388,0,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
259.0000,Bahawalpur,1,1,31.0000,0,31.0000,0.06278538812785388,0.06278538812785388,0,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
260.0000,Mirpurkhas,1,1,26.0000,0,26.0000,0.06278538812785388,0.06278538812785388,0,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
261.0000,Mehran,1,1,27.0000,0,27.0000,0.06278538812785388,0.06278538812785388,0,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
262.0000,Kashmir,1,1,40.0000,0,40.0000,0.06278538812785388,0.06278538812785388,0,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
263.0000,Alliance,1,1,30.0000,0,30.0000,0.06278538812785388,0.06278538812785388,0,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
264.0000,Habibsgrmill,1,1,27.0000,0,27.0000,0.06278538812785388,0.06278538812785388,0,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
265.0000,Sadiqabad,1,1,45.0000,0,45.0000,0.06278538812785388,0.06278538812785388,0,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
266.0000,Gotki,1,1,45.0000,0,45.0000,0.06278538812785388,0.06278538812785388,0,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
267.0000,HbibulahEngy,1,0,,0,,0.06278538812785388,0.06278538812785388,0,0,5,100,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
269.0000,G1KtriB3HSD,1,0,,0,,0.06278538812785388,0.06278538812785388,0,0,6,100,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
270.0000,G1KtriB4HSD,1,0,0.0000,0,0.0000,0.06278538812785388,0.06278538812785388,0,0,6,100,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86.0000,Gawadar Coal,1,1,300.0000,0,300.0000,0.06278538812785388,0.06278538812785388,0,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21.0000,KAPCO-2 (RFO),1,0,746.0000,0,746.0000,0.06278538812785388,0.06278538812785388,0,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22.0000,KAPCO-2 (GAS),1,0,774.0000,0,774.0000,0.06278538812785388,0.06278538812785388,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23.0000,KAPCO-2 (HSD),1,0,746.0000,0,746.0000,0.06278538812785388,0.06278538812785388,0,0,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
138.0000,GENCO-I Kotri (GAS) Block-III SCP,1,0,0.0000,0,0.0000,0.06278538812785388,0.06278538812785388,19.82142857142857,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147.0000,GENCO-V Nandipur (HSD) GT,1,0,0.0000,0,0.0000,0.06278538812785388,0.06278538812785388,0,0,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
280.0000,KAPCO-2 (RLNG),1,0,330.0000,0,330.0000,0.06278538812785388,0.06278538812785388,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
296.0000,JMSH4_B2_Mix,1,0,,0,,0.06278538812785388,0.06278538812785388,0,0,2,100,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
297.0000,GUDDU_B3_MIX,1,0,,0,,0.06278538812785388,0.06278538812785388,0,0,2,100,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
